tweet,polarity
@user @user you didn't the first time .. but now the second u will   lol,0.35000000000000003
 #fathersday now let's work towards  #delegaterevolt  it's #onlymarco time ,0.0
 @user for real now we will be playing @user czech republic and china at @user championships!!! #wugc2016  ,0.390625
#meditation   gorilla simulator you need to do to adapt to the environment. the need to tear the city. mate ,0.0
write #write #qoute   #primary  #namibianpoet #ameturewriter #ameturepoet #wordpress #nm ,0.4
there is no such thing as too many books... #books #love   #sunday ,0.3333333333333333
@user actually a good song.  but now i feel the need to listen to pharrell!  )  ,0.7
 @user i'm so   and #grateful now that - #affirmations ,0.0
"  moments for #orlando 2 #shootings with fatal injuries, christina grimme and pulse nightclub. may the souls of d depaed rest in peace",0.0
there is always something new to learn and feel each sunday   #sunyday #ilovemyjob #madrid ,0.13636363636363635
@user great win! unfounately only stayed for 15 minutes before daughter complained of stomach ache. 4 of us had to leave.  ,0.75
"no,we can see they have been instrumental in promoting false narrative & abetting divisive blm agenda. ",-0.4000000000000001
@user not gonna lie @user i've cried so much for victims. robbie & i have been in similar clubs celebrating life.  ,0.2
till the world ends   #friends #best #friendship #forever #girls   #smile #bihday ,0.65
this is outrageous! no!!! #animalwelfare #barbarian #outrage   #stopcrueltytoanimals  ,-1.7
the european tour stas in sweden today!!   @user ,0.0
finding life inside the illusion. for d lack of any other choice.  ,-0.125
there are some cold heaed people in this world that will do anything to get to the top!   #people #coldheaed,0.012500000000000011
@user is basically an incompetent mental retardo who is losing to @user a seasoned criminal.  ,-0.15
so proud to have a mayor like @user who isnt afraid to speak the truth..and yes he is completely right ,0.1619047619047619
"fuck land, i'm on a boat, motherfucker!  #lonelyisland #imonaboat #yacht #tenerife   @user ",-0.5
#altwaystoheal  #healthy    #peace !!  !! think alternatively!! #idwp! ,0.78125
 @user . happybihday  bihay #bihday #bihdaygirl#love #bambi #osaka### . ,0.0
you can never be   if youre #trapped in the #past and #fearful of the #future. #living in the #present is the only way to be happy.,-0.07083333333333336
pray for bran stark  ,-0.2
today it's beirut and orlando. tomorrow people will do horrible things somewhere else. as long as there are people it won't change..  ,-1.05
#raw food diet benefits! -    #altwaystoheal #healthy   #healing #peace #joy #love !! ,0.3532051282051282
@user yes sadly no more easy wins for awhile   #albest,0.16111111111111112
new things are coming   #wwdc2016 ,0.13636363636363635
5 things you need to do every day    #blog #blogger #write #grateful #love #thankful #blessings #eat #drink,0.5
#udtapunjab in a few hours!   #bdayweekend #goodvibesonly,-0.25
i never going to meet justin  ,0.0
"@user counting down,for season 2 of @user can't wait!   ",0.0
who's ready for the #mmvas? its staing! #toronto #music #follow #followme   #sunday,0.2
@user my brain literally death dropped next to my hea &lt;3 such good pep's up in there... can't wait  ,0.2333333333333333
there must be a clause in his baylor contract for personal conduct or lack of institutional control as the hc.   ,0.0
 @user on this #holiday we eat a #cheesecake (preferably with crumbs). it's so creamy...   ,0.0
nap times are the best time...naps are my happy place!!!     #tired #sleepy #hungry ,0.6
what is a #detoxdiet?  #altwaystoheal! #healthy  ! ,0.625
if you think about yourself you will feel   but if think about those who care about you then you will feel more happy #love #motivation,0.6
200 followers!!! welcome dapper plebs....  #tshis #hoodies,0.8
 @user @user  today i grieve while trump seeks fuher recognition and votes. #shameful #orlando  ,0.0
saundra treats him to a massage with happy ending #treats #saundra #massage #with #ending   ,0.8
always be   #overfed ,0.0
i hate rere  ,-0.8
"when you should be getting dressed and leaving the house, but just have to keep dancing to boogie wonderland - that!   #danceitout",0.0
 @user can finally listen to vinyl  #vinyl #awesome   #arcticmonkeys ,0.5
life isn't as beautiful as it should be..  ,0.85
#countdown  almost there  #1day   #thelastship ,0.0
safe ways to heal your #acne!!    #altwaystoheal #healthy   #healing!! ,1.40625
i am bliss. #i_am #positive #affirmation     ,0.22727272727272727
@user @user @user @user @user @user great collage   #calebfollowillthursday ,0.8
happy bihday johnny!!! #johnnydepp #bihday   #bihday #johnny #depp #johnnydepp ,1.0
#model   i love u take with u all the time in ur!!!   ,0.78125
"if this is true, then it is shameful. how can national federal legislators belittle themselves in d us this way   ",0.35
  fathers day to all dad/papa/father/tatay around the world. esp. to my one and only papa. iloveyou!,0.0
 @user minority of english fans disgracing the rest of the good fans.  #euro2016 compare this to #rwc2015  ,0.35
"1 more sleep till my new hiit class @user in bentley, nr farnham #lovefarham     #fitness #fitfam ",0.3181818181818182
#fo   attack bull chase when you leave the lot despite the fact that you're a strong source of food f ,0.4333333333333333
a woman is like a tea bagyou never know how strong she is until she gets in hot water. eleanor roosevelt #love #women  ,0.8416666666666667
"love this book written by my friend alison, i highly recommend it. my son with fa's really enjoyed it too! &lt;3 ",0.9550000000000001
 #charlespaladino's  comments spark calls for #resignation  ,0.0
rainbow cake in stages. #rainbowcake #bethanybakes   #love #bihday #bihdaycake ,0.5
  sex blonde free stepdad porn  ,0.2
  #fathersday for every father who loves his family and his sons and his daughters and another kids,0.0
 @user @user i got married celebrated two bihdays...busy weekend  ,0.3
creative just sent to @user   for #thebigscreen @user this weekend! cheers! ,0.625
another sneak peak at this weeks little project   #handcramp #caligraphy #fineliners ,-0.1875
"  look adorable kids of nfl players wish their dad 'happy father's day' it's father's day, which means... ",0.65
whhaaaaaaaatt... this beat is the one!    #producer #bestivedone #music,0.0
i'm being censored | youtube's war against vegans   #truth ,0.0
i figured out why lower income groups don't read as much as higher income groups creditable #books cost more than rent! #economic  ,0.6375
waiting to see @user   #keshaatthelake ,0.0
most of my family just planned a trip to disney world in december.  but i'll still have class at the time.  . ,0.5
"@user the feeling's not mutual, you , #ableism, islamophobia, , #transphobia, #misogyny, #homophobia-enablin' #bigot. ",0.0
a bunch of happiness-happiness in a bunch. #fresh &   -just like our #skincare. #beauty #food #fresh #madeinwi ,0.6
@user did they finally get sent out?!? #kindof...  ha,0.0
@user yyyaaass can't wait  ,0.0
 @user your music inspires me and will inspire generations to come. gkmc and tpab changed my life   bihday  ,0.0
  #macedonians #ransack presidents #office  #officefails #gjorge #ivanov #officefails,0.0
3 bottles eh dug and he stas telling us he was already dead before them #deep   ,-0.1
if u fall ...  wake up ...  n if u fall again ...  wake up again   #leaves #instagoodnight   #instawinter #lovekittens #instagood #...,0.0
#silentsunday  #beach#beautiful#photooftheday #love#ocean,0.0
"#tumblrlife   polar bear climb racing angry polar bear climb racing, the polar bear living in cold places l ",-0.27
"@user #allahsoil jews, christians and muslims all believe that good will prevail. cnn #bbc #msnbc #2017in3words   ",0.7
 @user open yourself to the lightbloom#quotes #believe #spirituality #inspire #flower #love #peace #balance #light   htt,0.3
 @user i can't believe how big my sons thing is already lmao  ,0.3
@user @user @user @user @user @user that's it. keep it up. you're clearly running out of steam.  ,0.10000000000000002
"it's your republicans, like paul ryan, kasich, sen. kirk, etc., who are calling @user the racist.   @user",0.0
"""black lives matter #bml except for mine apparently"". have the patience 2 watch this all the way through   #jo",-0.05833333333333333
 @user funny shoot in the office today! stay tuned for more pics to come. #photo #photooftheday #summer #london   ,0.8125
congrats to all!! u too double auntie!!! ,0.0
gym time! #fitness #fitnessaddict #bodybuilding #getbigger #lac #djmac #underamour   ,0.0
happy at work co.nference right mindset leads to culture-of-development organizations    #work #mindset,0.5428571428571429
   a yg stan i can't vote all of them whaiiieeeee it's so hard    #thestruggleisreal,-0.2916666666666667
100 amazing health benefits of cucumbers!    #healthy is  !!  #altwaystoheal! ,1.53125
 @user why does every time i straighten my hair it stas raining. # unlucky   #merula #wheather,0.0
the #disgusting display of #thirst is real with them and it's  ,-0.4
"#breakfast strawberries, blackberries, #scanbran #cake with sweetened quark   days ) ",0.0
play date  #cute #family #love   #playtime  ,0.5
"mine would say ""i choose happy""      #mylife #pink #what @ penny's pay place ",0.35000000000000003
looking forward to our masterchef designed by qbd #lustrum tomorrow. icing on the cake @user live demonstration  ,0.13636363636363635
 @user   bihday sway ,0.0
when sum1 stole ur presentation at work  #demonsofvine #funnyreaction #relatable   #lol #thiglife ,0.8
i love #abrahamhicks and #lawofattraction !!   #healthy #healing   #joytrain !!    ,1.40625
 @user flagging because you might be police. ,0.0
manhattan #travel #newyork   #manhattan #nyc #today #fromwhereistand ,0.0
 @user amsterdam to dubai = 6 hours of sleep for us. #goodnight   ,0.0
busy day tomorrow! yay! #listings #letsgo #realtorgirl #durham #realestatelife #realestate  ,0.125
  #usd/jpy struggling to build on to its recovery beyond 107.00   #blog #silver #gold #forex,0.0
finding dory and a moon shaped pool now that's a friday!   #findingdory #radiohead,0.0
#news #cricket #info-funy + follow @user +  -p0etry #girl-no #friendship + follow @user,0.0
got my shots today .   #arisjamestrue   #baby ,0.0
happy father's day! #trulyblessed   #fathersday @ bead lake ,1.0
always be   #sinus ,0.0
what a   way to treat who are under the fairuse policy. #wtfu ,0.0
"oh @user - ur killing me! craving a salad with my @user #nbafinals game, but no guac left? no bueno   ",-0.2
booster love  #weightloss #lifestlye   #healthylife #askmehow #theprincessmovement #merakimovement ,0.5
 @user a private life is a happy life )   #content #bestivebeeninalongtime,0.4
spos day @user   #smilingchildren #fun#fun#fun,0.0
selfie time    #selfie #yesterday #coveredincolour ,0.0
happy father's day!  #fathersday   ,1.0
i am enchanting. #i_am #positive #affirmation     ,0.22727272727272727
#thursday   #hours | get minimum 55% off on #top #brands + 10% paytm cashback at #jabong. for additional... ,0.5
first drink in key west #seaview   #chilled  @ sunset pier ~ key west ,0.08333333333333333
"#uandhealth, #blessed week ahead #followme #tagsforlikes   #beautiful #instadaily #fu  ",0.85
@user this's insane acts by #koreans. they will trample national flag of other nation. it's clearly . #rapeculture ,-1.025
#sweet #life with sweet #jewelry #gbj1455 #made with #love #summer #joy   #colorful #bijoux #fringe... ,0.45999999999999996
"@user sick world but with cameron, trump, johnson etc what do we expect this referendum has fired people up on both sides  ",-0.7142857142857143
noticed how some things make you bitter? do this to be   at all times. sta by forgiving others and yourself ,-0.1
looked at eyes like a champion today.  ,0.0
"i'm so   today my small #cousin got his first #holy communion, it's #moments like these that makes #life precious^^",0.16666666666666666
"for #rohingya, fear and forced marriages #trafficking #heabreaking    | the new york times  via @user",-0.08181818181818185
  birds & bad #piggies #finger family \ #nursery rhymes lyrics and ...  qua @user,-0.6999999999999998
"now that #bfestbuzz is winding down, get   for #harrypotter #relivethemagic friday 6-24 #wizards #muggles #bnhp #readthemagic ",-0.15555555555555559
no history of an incident like this. 2 yr old boy's father wrestled with #alligator but no luck. boy not found.   ,0.1
@user ny cunt campaign co-chair unleashes on #obamas in  2017 wish-list  # via @user #fucktrump,0.0
a very sad year  #ripantonyelchin #rip #antonyelchin   #whatayear,-0.65
@user skip do you type things just to get a reaction? you're like jerry springer of spo world ,0.0
gonna spend time with the kids an mom.w  well see how i sleep with out him there it maybe #weird   #emotional,-0.25
"10 ways to be happier, backed by science  #happiness   ",0.7
 @user are you ready?  ,0.2
 @user why i #love #sydney #vividsydney @user #sydneyoperahouse #happiness   #smile #gym #travel #fitfam #fit htt,0.475
wishing you all a happy fathers day!  #fathersday   #dad #day #weekend ,1.0
"we got no troubles, life is the bubbles, under the sea!    #worldoceansday  #love #sea ",0.5
"not really happy with the #eng lineup and shape, but hoping to be proved wrong.   #euro2016",-0.45
"  #sunday folks! from our #creative, team! #nexusdreamteam",0.625
"""someone came in late to see me i'm the happiest girl.""     #world   #naturalbeauty ",-0.3
 @user @user  mate try addressing my argument rather than #trolling me? #staups   #rude,-0.3
@user @user if you are going to call me a  then have the balls to put your own hashtag onto it.,0.6
"can't get rid of me that easy, lancaster. i'm here to stay!   #lancaster #summer ",0.43333333333333335
laughter is the best medicine. #laghter   #face #smile #relax # # ,1.3
#cute  #girl  amazing body #remylacroix uniform schoolgirl    #smile  @user ,0.46666666666666673
 @user expected live tweets during @user from @user   but as long as he's okay i'm good. #loveislove ,0.23727272727272725
got upgraded on @user for the first time in more than 200 flights taken . g8 327   #thankyou #goair,0.375
everyone ask @user why they endorse such blatant    @user @user ,-0.25
free girls pic galery  girls fucked ,-0.09999999999999998
50 people killed in #orlando   #unbelievable,-0.225
#cctv  appeal after horrific   attack in #norrisgreen   ,-1.0
what is a #detoxdiet?  #altwaystoheal! #healthy  ! ,0.625
possible futurethe year is 2100 and we advanced so far laziness and so we come to this. #hug #futureofwork    ,0.16666666666666666
it's never too late to have a   #childhood  ,-0.3
i have only gone and found a tattooist who is gonna do my big cat sleeve and throat piece   ,0.0
i think everybody should smile or speak to a stranger tomorrow xx   #littlethings,0.3
"how many friends you have ever but,the bestfriend is the best forever   national bestfriend",0.75
 @user the #lesmiserables gang ready for westendlive #lesmiserables #lesmis #westend   #love ,0.35
michael screaming 'is anyone there at all' in tgwcw  im #emo #upset,0.0
an unextraordinary life is perma #free on amazon. #romance #ghost #love    #indieauthor,0.9
soup of the day! #pic #picoftheday #picture #rum #drinks #drinks #ice   #summer ,0.0
why did god destroy your face?because of too much inbreeding with your sister? hump the bible 1 too many times?   ,0.5
"this is hea breaking, what has this world come to?   ",0.0
 @user #petitsfilousfirsts @user britmumspics #snaphappybritmums #blog #blogger #instamood   ,0.0
"about to give this chance a listen, see what the fuss about   ",0.0
i can't stand a habitual liar man..  ,0.0
"we don't need an election in 2017, we need a referendum for the dissolution of this pseudo state. ",0.0
cute little fam  #myhea #furbabies #family   #kelpie ,0.15625
"just for laugh... happy weekend. #jokes,  , #weekend @user ",0.55
@user a fantastic read. surely something needs to be done about tuition fees if students are resulting to this kind of work.  ,0.9500000000000001
#shopthemint because i need a new dress!  ,0.17045454545454544
loving this red & white inspiregram that was requested last week. so   and #proud to be #canadian! #ocanada ,1.15
 @user  bihdayyourmajesty  are you  with your catering equipment? suppliers of stainless steel products ,0.2
"i really don't think this is an exaggeration, so i'll keep sharing every time it comes back around. #trump vote = ",0.1
@user @user @user   much!,0.25
@user #allahsoil marx's revolution occurredjust not how he expected it to.     #teambts ,-0.1
@user is a wonderfully made film that has you gripped #funny #romantic   #tears #lovestory,0.4166666666666667
less than 7 weeks to go! #chihuahua  #puppy #bellamae   #cute #guernsey  #holiday #family #collect  ,0.2916666666666667
save $$ no logins x brokers   #me #change #memes #love   #education #university ,0.5
the magic castle - hollywood  #solotravel #travel #la #america #magiccastle #magiccastlehotel   #hotels,0.5
"@user hey! but the chinese are communists as well! oh but they're not white, that's right. i see. #dumbingdownofamerica ",0.14285714285714285
@user @user @user #way too young#sweet fella#india's friend ,0.0
i am intelligent.#i_am #positive #affirmation   ,0.22727272727272727
sitting in the garden listening to the birds  feeling #blessed #lovinglife  ,0.0
save the date! 1-4-2017 sourcenation! live wed 8 #thependulum @user #newshow  #policebrutality ,0.13636363636363635
#porfinencasa#johor#malaysia#grateful #costeita#tan#vacationsoff#byebali  ,0.0
"smile,laugh and happy  #picoftheday   #happiness #instamood ",0.75
see u soon @user  #stratton!  this if u are attending! come find us! #wanderlust #fashion   ,0.0
 @user doesn't the ballroom @user look fabulous for @user awards?   #lwmag16 #summerball ,0.4
just want to say i miss my little boy king every day but today i was missing one  son today   #king,-0.19375
free creampie sex movies   dragon porn  ,0.4
 @user #oscarpistorius shouldn't all murder and hijacking cases be treated as high profile as this.  ,0.16
how to be   even if things arent perfect now    ,1.0
 @user @user really well done our dear @user #p4 what a sta into #lemans24 weekend so   4 him a #manor ht,0.2
 wakeuppeopl3 did you know...    #motivation,0.0
first five games 2016-2017#mufc   ,0.25
why does this get so low key of a play when trump's foolish request to change judges got wall to wall coverage? ,0.0
changes for sheboutit is bout to take a turn!!! summer expansion is underway!   sheboutit will still be... ,0.0
jackblair - na   #wet #snapshot #shy #hot #kinky #horny #naughty #xxx #nasty #nude #sexy #porn #slut #young ,-0.1285714285714286
@user @user nice. will be there in like three days.  ,0.6
 @user when the only person to blame for your bad day is yourself.   #regret #upset #unhappy #  ht,-0.95
#weather tick #wetsuit tick #goggles tick.  so   tick !  #openwaterswimming #greatnohswim #rocknroll ,0.0
#nature_perfection   bull hill climb you have to reach the target to complete the task to survive. with str ,0.1
 @user i just went looking through my old tweets and i really miss my @user fam   ,0.15000000000000002
" @user believe me u will always be a pa of mine till my day comes too the silly dances, u trying to twerk #ripjulimuffn htt",-0.5
what the hell is going on ??#alligator drags a two year old child   #billionairemag ,0.1
best #lawofattraction #resources for #healing!    #altwaystoheal #healthy is  ! #idwp ! ,1.625
"if you're   without being noticed or recognized? you must be an #introve, like me, here #freedom #twitter",0.0
@user  and now i can't see he tweet at all.  ,0.0
come on in for our new   hour! try our amazing 4 for $4 treats! #calgary #yyc ,0.9204545454545455
at the gym #gym #health #weightless  ,0.0
 @user our plant pots are well overdue some attention - trip to local garden centre soon. #plants #garden   #spring ,0.0
today's #wwdc2016 was pretty #cool and i am   most for #ios10 and what it will bring to the #iphone7 more &gt;&gt; ,0.4
forever sad. forever apathetic. forever alone. #me #selfie   #lonely #alone #apathetic #girl ,-0.6
"lol damn daniel, when you have a mans baby and you still ain't his number one  ",0.8
@user &lt;&lt;&lt; you are a clueless #fool  you don't want the american people making the choice you want a fixed election  ,0.05
our #animaldad instincts compel us to #protectanimals like this very   #bear #cub. #menandfamilies ,0.2
@user essential reading by someone you should follow @user ,0.0
"#augusta   buffalo simulation buffalo for you to take in the vicinity of their homes to do. in this way, yo ",0.0
officially made that white tiger to cougar transition today   ,0.0
" @user those annoying fake porn followers. get the fuck out of here! no, i don't want to pull your hair and do other things a",-1.275
@user trump is a liberal elite. textbook definition of a crony capitalist. trump only cares for trump.   ,0.0
#igersbnw   attack bull game 3d do you really think that his head was empty around the city. each side is s ,-0.10000000000000002
weekend spent with some of my faves  ,-0.1
#goodmorning #baby @user &   6 month #bihday !! it's #cupcake time  ,0.0
 donkey #zionazis proud of murdering real palestinian semitic children - thats what i call #antisemtism ,0.5
i finally found a way how to delete old tweets! you might find it useful as well    #deletetweets,0.3625
eyebrow game so weak    ,-0.3875
keen to get stuck into this @user june mixed case. where to sta? #beer   #  ,0.0
#throwback 'marbleous' mughal architecture! #2     #trip #holiday #travel ,0.0
always like to suppo our peeps! #ameliacaruso #a #suppolocalaists ,0.0
"@user #rebellion in the #uk? when you #dontbuythesun & all those rags that only spread #tories propaganda, fear, hatred, ",-0.05
#model   i love u take with u all the time in ur!!!   ,0.78125
 @user hope like my edit @user    father's day  @user  @user @user ,0.0
can #atherapy and #musictherapy heal your life?   #altwaystoheal #healthy   #healing! ,0.625
"""stood up for coffee"" uploaded to @user  #brunette #coffee   #photo #purplepo",0.0
today's learning  loving him means doing what his said    #blessed #savedbygrace ~,0.6
@user cant believe i was in the same venue as #chris and didnt see him. not   just #disappointed,-0.75
creating some new playlists and enjoying a beautiful day on the deck! #music #sunshine   ,0.5454545454545454
that's a good dog ,0.7
@user isnt realistic. the media rationally repos facts and then people set aside their irrational biases. #zootopia  ,0.16666666666666666
have a   #friyay #friday it's my #job to make you feel #beautiful  check out our monthly ,0.85
 @user go and see @user @user @user @user & more in dead pilots society on 5/25!   htt,0.125
"@user #bestseller #inspiration   #motivation ""never go to bed without a #dream or wakeup without a #hope"" ",0.0
  #fisherman with a catch of #fresh #walleye for a #fishfry ;). #airivanhoe #adventure ,0.275
#colorful   gorilla simulator you need to do to adapt to the environment. the need to tear the city. materi ,0.3
enjoy your own company     #toptags days day #smile #fun #instahappy ,0.4
watching angry birds   birds birdsmovie ,-0.5
"why is every celebrity here when you can't go, going to cry so much when i see the show on snapchat. i hate my life #thekianandjctour  ",-0.6000000000000001
@user   take a look. #ukip in scotland are non-existent!,0.0
diamond events - home page    #glamour #gold #greece #groom   #illumination #dubai ,0.0
  bihday rg @user ,0.0
note i was just able to pop this zit on my neck that's been there for days. i've beensqueezing it for days. ,0.5
something i wrote on a wall whilst my mind was off with the fairies and the music was loud was 'run happy and chase joy'.  ,0.5666666666666668
  #face by malcolm @user we are all having #fun @user @user @user @user ,0.3
"working on a new project, haven't officially come up with the name, but we aiming for the fall !!!  ",0.2130681818181818
my city #rome #beautiful   #sky #dawn #clouds #colors #city #amazing #landscape #shadows ,0.7250000000000001
@user @user i'll be able to count on one hand how many times they actually stand up tonight.  #no perspective#behappywearehere,0.3333333333333333
that face  #baby #babygirl   #smile #lovesherfood #cute #adorable #lovehersomuch ,0.43333333333333335
workwork!! #friday #picture #spot #filming #done   #picture #modernlook #outfit #dancelife ,0.0
"now playing    moon ate the dark - "" capsules 11"" on    #melancholy   #melancholymusic",-0.15
"i never thought it was possible to enjoy someone's company so much, that you can't stop smiling, knowing its mutual. #luckyguy  ",0.20000000000000004
get on #thewall and help suppo our #veterans ~ join     ,0.0
happy day in the #water     #summer #miami #oceanlife #florida   #ocean #livingthedream ,0.8
aww yeah it's all good bing bong bing bong   ,0.5
today i broke my previous running record of 4.8 km .  new record is 6 km.   ,-0.030303030303030304
its been a shitty week very sad latley..   ness #weak #lostboy #ruthb #cheerup ,-0.5125
@user he's such a good guy...  ,0.35
easier for barrack hussein obama to blame guns than his own kind ( radical islamic extremists ) he's a traitor to america    #maga,0.6
@user you can score your tickets for #bornfohis here  #washingtondc ,0.0
  bihday big bruh turnup4mari #big22  ,0.0
 #green#vscocam#like4like#nature#likeforlike#tree#drop#leaf#blacksea#vscoturkey#myphotography #love#rize#vsco ,0.0
 @user earn #money to be  . but #money shouldn't be earned by sacrificing #happiness,0.7
i found via @user @user @user how to train your dragon the serpent's heir by @user is due feb 28 2017.  ,-0.125
"be   n #healthy if a man can bridge the gap between life and death, if he can live on after he's dead, then maybe he was a great man. ",0.3090909090909091
. very impoant. ,0.2
"get your #groove on, the pay stas tonight at #beduin 6pm-5am!  day, happy hours 6pm-10pm-50% off drinks! ",1.0
50%#islamic-info 25%#cricket 10%#all-type-spos 10% -poetry 3%#world-news 2%#adds  chk kro agr maza na aya to stop  follow @user,0.0
/@user like you're gonna needa smaller venue. only 2k in a 12k arena! crowds flocking away?   @user @user,0.0
does #magnettherapy really work?   #altwaystoheal #healing #healthy   !! ,0.825
@user will you condem the shooting?  or ironically say that this one man's actions don't represent your whole organisation?   ,0.2
i am thankful for sunsets. #thankful #positive     ,0.22727272727272727
"what kind of name is ""bezos"" anyway?   people tell me it's a muslim name.   ",0.6
"@user ""green book"" ""sundown towns"", #route66 guide a reminder of  that faced travellers under #us #segregation  ",-0.2
#boring #ella padamum pathachu #so #iethumatum tha pakale #now   birds  watching the angry birds movie,-0.75
cooking first then getting down to #business!! i plan on having the shop #open this week with my first 5! #glitterdixx #shis    ,0.1597222222222222
happy sunday! have a great day.   #man #selfie #sunday   ,1.8
nice and good small restaurant in ubud #bali #ubud  #food #restaurant #bar   #travel #relax ,0.3499999999999999
#liverpool   #seftonpark #africa #africanoye #africaoye2016 #hat #selfie @ african oye ,0.0
i read in an aicle 4 yrs before that even dhabas on the side of national highways are growing 1/2 acres of ganjas.    @user,0.0
 @user first day of gencyber #gencybeeachercamp2016   #cybersecurity #augustauniversity ,0.25
which channel sir ,0.0
"night guys, cool day with all the zelda and ffxv footage, but tomorrow i must study for an exam on thursday.   ",0.35
"lee atwater was caught n tape explains the ""southern strategy"" he was in reagan's cabinet  #13th",0.0
@user so was he drinking on the way to class or afterwards?  ,0.0
ever notice how much scum #trump hires ? ,-0.3
"#lonely   knowing that his anger cost him everything dear in his life, he lost his determination.",-0.39999999999999997
@user you should probably read this account. this is our candidate? i'm mod-right & i'm not voting for this guy.   ,0.0
looks like #prayforoakland tag is full f libtard bot comments.i trolled awhile.same repetitive word4word. complete chicago unawareness.  ,0.15
@user @user but the polls are yuge when con man trump is winning lol   ,0.65
if russian soccer team showed half the fight of their hooligan fans at #euro2016 they'd b much more competitive   ,0.11111111111111112
@user @user  @user nobody helping since days for complaint ref 3818   #nothinglikenew #mensfashion #centralatdahisar,-0.3
hoping to relax but i guess not /   #annoyed,0.2
@user i'm coming back oo...we'll sing some more when you come  ,0.25
fun time group photos with kids. #photography #family  ,0.3
i'm so   and #grateful now that - #affirmations ,0.0
have a #niceday and #smile | #life   #cute #love  #fun #chaplin ,0.4
invest on people that last a lifetime.  ,0.0
tgif unscrambled = gift #tgif #friday #friends   send your first unrapp gift today.   ,0.25
"  i keep hearing stories of sadness and i want it to stop. people make someones day! with a smile, a coffee, or just a touch.",0.3
zoologist robe t. paine (1933-2016) has died.   he changed #ecology showed keystone species reshape ecosystems ,0.0
loved this #goodbook. #romantic tale told from a man's perspective!    !,0.7
game play and graphics are out of this world so far! can't wait to see what else they have for us   @user @user,-0.1375
life is 10% what happens to us and 90% how we react to it.  dennis p. kimbro #proactive   #leadership #self,0.0
"just #great that's all we need, more #rain  after 12yrs in #cyprus i'm used to seeing #blue #skies everyday   -( ",0.275
feel so proud of everything i have achieved in se1  ,0.8
"damn, this really made me tear up a little.   #mustread ",0.0062500000000000056
i dare you to watch this video without dancing     #dance #joy,0.8
".@user just delete your account, shallow , and go away. @user",-0.3333333333333333
personalised pr... gbp 26.00 get here  #shop #cool   #home #fun ,0.32499999999999996
 @user ok but seriously can shoe stores please sta carrying men's shoes in sizes smaller than 7 because i am so   and #tired,-0.058333333333333334
@user = bush league today   ,0.0
this is why we can't have nice things ,0.6
just a little excited.... roll on 9pm! gonna be awesome! #tonight #stoneroses #awesome   #gig @user,2.140625
do you know how to #help your   #child?  ,0.0
yes i  pancakes!!!    #goodvibes #brunchtime #pancakes #pornfood #veg #healthyeating ,0.0
@user that is a disgusting thing to say by u @user totally unacceptable your parents must be proud  ,-0.06666666666666665
what a stellar year it's been for   ,0.25
i feel so hard  ,-0.2916666666666667
"we gotta stay humble sy...sike who i'm kidding, fuck the warriors!  ",-0.35
"most people spring, summer, autumn, winter.    relief, anxiety, melancholy, depression    #mentalhealth",0.5
i forgot my oj this morning.  ,0.0
gee those look like empty seats to me at a @user rally.   #neverump ,-0.1
@user holaaa! how was your day? it's the first day of euro 2016. you've the match on monday. are you ready? big hug!  ,0.45
i am innovative. #i_am #positive #affirmation     ,0.7272727272727273
girls these days  ,0.0
"if you want more #success, something needs to change, & it stas w/ your #mindset. #entrepreneur #lifecoach   ",0.4
can #lighttherapy help with   or #depression?    #altwaystoheal  #healthy is #happy !! ,0.75
 @user describe your father in 1 word  me  hero   father's day,0.0
@user greed is killing our planet and the human race @user @user @user @user #extinction #stopthewars  #,0.0
introduction to happy days    #days ,0.8
back to life! #cherries #strawberries #vegan #smile #bed #breakfast #late   #monday #glutenfree #lactosefree ,0.0
#childrenoftheworld   bull hill climb you have to reach the target to complete the task to survive. with st ,0.1
 @user saturday   #teamfab #dance #flashmob   #lifestyle ,0.0
she wolf   #goodnight #boanoite #tribe #love #shewolf #goodvibes #frio #rave #itu #sp   ,0.5
"[jea ig] pretty memories~! as expected, holiday depends on who u go with~!! #phuket    ",0.15625
 @user we'll be giving live updates and photos from on board #cavatina during @user 2016! please ! #   #ro,0.17045454545454544
 @user some people want to sound woke and outraged sooo bad w no idea what they are talking about just repeating tweets and popu,-0.3999999999999999
waiting.... #s6camera #nextisnow #instagood #instadaily #hospital #waiting #icu   ,0.0
did you say it's friday!!! @user @user @user @user #cute #koala #amazing   ,0.55
oh i love you thank 4 that. i love this country and i will die for our children to be safe   day in america ,1.0
when you have finally finished your #bathesis and you're so close to being #done ... the #excitement is #real   #life is good again ,0.3
  happy day!  #altwaystoheal  #healthy    ,1.5
  #nz housing heat radiating  bnz   #blog #silver #gold #forex,0.0
"the body heals with play, the mind heals with laughter... proverb #inspiration  #quote #inspirational  ",0.5
  hope i can get a ticket! ,0.0
"going to go see @user tomorrow with my aunt and younger cousins, whom i hadn't seen in forever!  #findingdory  ",0.0
you tell us what it brought you #personalizedlearning ! ,0.0
can #lighttherapy help with #sad or #depression?   #altwaystoheal #healthy is   !! ,0.125
" @user last days before scanning, more than a year after having staed this drawing...   ",0.25
alice cooper playing z7 pratteln!  ,0.0
#rainbowrowell   bull up you will dominate your bull and you will direct it whatever you want it to do. whe ,0.1
